Date,BFCIUS Index,PCUSEQTR Index,OPCVTPCR Index,TRADCADS Index,SUM INX Index,SPXVOLC Index,RVOL Index,COR3M Index,CMDIBASS Index,EUR Curncy,MOVE Index,OPCVTOTC Index,OPCVNQP Index,GFSIFFND Index,GFSIRMKT Index,GFSIRSOL Index,GFSIRLIQ Index,NWHLNYHI Index,NWHLNDHI Index,TRADPAUS Index,HFRXED Index,NEIXCTA Index,HFRXEH Index,NQBUY Index,H15X10YR Index
3/31/2017,0.2949,0.56,0.9752,49591,1984.14,1992.84,6.56,35.82,179.7595,1.0652,60.6987,7282.375,576.205,0.12,-0.6,-0.1,0.3,68,108,66.4362,1610.6801,2182.3506,1186.63,1067.147,0.43
4/3/2017,0.272,0.67,0.9289,49405,2053.6101,2181.21,6.57,36.06,179.1596,1.067,61.228,6941.5542,568.2174,0.14,-0.62,-0.08,0.33,65,87,64.6465,1608.4301,2181.0166,1184.03,1065.855,0.39
4/4/2017,0.3053,0.62,0.9334,49389,2109.4399,1818.51,6.51,34.34,177.078,1.0674,64.7657,6246.8892,465.8476,0.12,-0.61,-0.09,0.32,46,47,64.396,1609.27,2182.2175,1183.3,1066.425,0.4
4/5/2017,0.2714,0.61,0.8716,49251,2104.28,2102.79,6.52,35.68,179.8864,1.0663,63.7153,9486.3428,799.0985,0.12,-0.61,-0.1,0.31,77,74,62.1737,1612.79,2178.2258,1182.54,1064.319,0.37
4/6/2017,0.298,0.66,0.908,49486,2170.8401,1934.22,6.53,34.42,180.9724,1.0644,68.2529,6883.2012,579.4201,0.1,-0.58,-0.11,0.3,49,37,64,1615.09,2178.8994,1184.38,1070.115,0.39
4/7/2017,0.3124,0.67,0.9437,49382,2213.8501,1728.97,6.53,35.31,177.3112,1.0591,68.6602,7505.2402,658.3235,0.1,-0.57,-0.11,0.31,54,63,63.7187,1613.46,2182.6577,1184.27,1071.684,0.44
4/10/2017,0.3287,0.62,0.8879,49501,2296.26,1596.51,6.43,37.74,176.865,1.0596,68.4973,6901.0991,504.7046,0.11,-0.55,-0.09,0.35,55,77,65.6899,1614.54,2173.2253,1184.49,1073.531,0.44
4/11/2017,0.239,0.79,0.993,49492,2395.6299,1817.45,6.45,37.71,175.8029,1.0605,70.5585,8336.7988,726.3931,0.1,-0.49,-0.06,0.35,75,70,66.9157,1612.8101,2172.0986,1183.4399,1075.811,0.41
4/12/2017,0.1687,0.69,0.9902,49275,2418.9199,1897.7,6.46,38.49,174.4351,1.0665,73.4226,7257.7681,635.3309,0.08,-0.45,-0.05,0.35,69,66,64.1026,1610.63,2168.7092,1182.48,1072.024,0.38
4/13/2017,0.1388,0.96,1.0303,48895,2369.9299,1761.92,6.22,41.97,173.5774,1.0613,74.4847,8648.2695,795.7798,0.07,-0.44,-0.04,0.37,44,36,60.3633,1606.65,2170.5132,1180.0601,1065.764,0.32
4/17/2017,0.237,0.63,0.8962,49328,2394.1499,1623.96,6.86,37.78,,1.0643,70.9568,6765.2461,538.8887,0.07,-0.44,-0.05,0.36,62,43,63.738,1609.27,2175.2083,1182.65,1076.228,0.38
4/18/2017,0.1907,0.62,0.8605,49235,2401.8799,1902.5601,6.92,36.45,173.2309,1.073,72.8666,7951.0562,581.5253,0.06,-0.43,-0.02,0.33,83,45,62.5,1612.34,2156.2253,1180.35,1075.729,0.33
4/19/2017,0.2021,0.7,0.943,49253,2391.0901,1944.6899,6.93,39.62,171.8994,1.0711,73.1268,8712.7031,643.8147,0.03,-0.45,-0.05,0.28,80,87,61.6489,1613.0601,2150.2249,1180.67,1077.257,0.36
4/20/2017,0.2043,0.68,0.9947,49549,2438.55,2088.9299,5.99,35.4,173.4135,1.0717,73.8561,9488.4648,783.119,0.03,-0.45,-0.07,0.3,101,126,64.32,1613.6899,2161.3201,1184.74,1083.959,0.39
4/21/2017,0.2086,0.67,1.0417,49375,2459.8401,2068.6101,6.05,36.44,172.9787,1.0728,77.1537,10000.0996,844.4023,0.02,-0.41,-0.07,0.32,83,104,62.8937,1614.51,2163.2148,1184.09,1083.031,0.4
4/24/2017,0.4557,0.61,0.9357,49733,2532.3501,2247.76,7.13,30.27,172.9677,1.0868,63.2709,9338.4219,734.5371,-0.03,-0.68,-0.18,0.27,191,197,64.8217,1613.02,2172.6177,1191.71,1095.3669,0.41
4/25/2017,0.5224,0.61,0.7963,49993,2639.02,2301.6499,7.44,29.71,173.7836,1.0926,62.3632,10781.8301,756.2921,-0.08,-0.68,-0.21,0.24,238,227,67.0043,1617.71,2167.4917,1196.28,1099.985,0.44
4/26/2017,0.52,0.63,0.8075,49982,2744.49,2218.3,7.43,30.7,175.4906,1.0904,60.9543,8917.9365,676.4238,-0.14,-0.71,-0.19,0.26,238,231,67.5719,1622.46,2172.4648,1196.22,1098.49,0.42
4/27/2017,0.4899,0.72,0.8609,50029,2825.99,2201.76,7,30.25,175.2527,1.0873,59.8191,8353.0049,618.8888,-0.16,-0.73,-0.19,0.28,217,193,66.08,1621.99,2179.7798,1194.88,1103.166,0.39
4/28/2017,0.4832,0.68,1.0446,49813,2852.4399,2238.6299,7.03,33.11,175.439,1.0895,60.1925,8218.1494,643.379,-0.17,-0.75,-0.2,0.28,100,120,63.5733,1621.89,2179.5703,1195.15,1096.139,0.37
5/1/2017,0.5559,0.62,0.8171,49778,2886.75,1890.23,7.02,32.13,,1.0899,59.3993,7465.5459,527.7441,-0.14,-0.74,-0.2,0.29,99,155,63.3458,1621.37,2174.1045,1196.05,1099.109,0.41
5/2/2017,0.5531,0.61,0.7847,49862,2908.3899,2367.49,6.97,31.61,175.6521,1.093,60.324,8227.8584,510.0615,-0.13,-0.74,-0.21,0.24,124,150,62.8328,1623.72,2185.3315,1198.76,1096.47,0.41
5/3/2017,0.6025,0.69,0.9068,49773,2889.5601,2267.3301,6.97,33.62,173.5947,1.0886,59.384,8178.376,593.6417,-0.14,-0.74,-0.22,0.23,79,90,60.777,1621.25,2180.5256,1196.15,1090.235,0.46
5/4/2017,0.66,0.77,0.9739,49838,2822.6101,2235.3701,6.97,32.8,171.5892,1.0985,60.0804,8545.7227,604.2523,-0.14,-0.72,-0.23,0.22,111,117,58.9267,1624.8101,2189.175,1196.26,1091.33,0.5
5/5/2017,0.6426,0.64,0.8957,50078,2822.7,1793.46,7.03,32.06,171.2627,1.0998,58.7242,8941.3076,618.6625,-0.16,-0.74,-0.25,0.22,145,132,61.1496,1629.36,2182.124,1199.5601,1099.995,0.5
5/8/2017,0.7301,0.6,0.8176,49953,2799.97,1842.72,6.99,29.89,169.6791,1.0924,55.4105,7858.207,495.8772,-0.16,-0.82,-0.25,0.21,110,137,59.9255,1632.02,2178.9846,1197.39,1097.6899,0.53
5/9/2017,0.7187,0.63,0.7336,49923,2751.6299,1853.49,6.98,29.59,170.5596,1.0874,55.2203,9422.751,523.0148,-0.18,-0.81,-0.25,0.2,115,130,59.6594,1634.8199,2179.5667,1196.8,1097.014,0.56
5/10/2017,0.723,0.62,0.697,50054,2746.45,1977,6.99,31.06,170.3906,1.0868,55.0298,9620.3555,502.8544,-0.19,-0.83,-0.27,0.19,90,144,61.1289,1635.25,2173.9622,1197.86,1101.46,0.56
5/11/2017,0.6689,0.65,0.8924,49876,2698.53,2018.26,7.01,32.15,172.272,1.0861,54.467,8693.6563,613.296,-0.19,-0.85,-0.26,0.22,62,106,59.3085,1634.37,2175.1018,1195.48,1096.9611,0.51
5/12/2017,0.631,0.57,0.873,49695,2630.52,1786.51,6.91,31.17,170.769,1.0931,55.7115,8959.7744,581.298,-0.18,-0.88,-0.24,0.23,52,89,58.049,1631.53,2184.3621,1194.14,1093.084,0.49
5/15/2017,0.6697,0.55,0.7512,50005,2638.4199,1890.83,6.72,29.15,171.8394,1.0975,56.7293,8898.8408,478.9971,-0.17,-0.87,-0.26,0.21,106,155,59.2751,1634.51,2183.9526,1196.9,1101.51,0.52
5/16/2017,0.6738,0.54,0.7836,49900,2622.4299,2035.51,6.02,29.18,171.0321,1.1083,55.4971,9012.9717,541.2923,-0.21,-0.86,-0.27,0.19,130,145,58.1074,1636.55,2181.4817,1197.2,1101.548,0.51
5/17/2017,0.4022,0.73,1.1032,49555,2513.1001,2712.1299,8.61,38.06,171.9355,1.1159,62.5769,12706.5,1149.8979,-0.18,-0.73,-0.22,0.21,34,34,53.1983,1635.3199,2156.6384,1188.3199,1080.077,0.44
5/18/2017,0.4632,0.7,1.0209,49688,2414.8,2307.28,8.68,35.42,169.5545,1.1103,58.9788,10595.5801,933.8647,-0.16,-0.74,-0.2,0.23,28,52,52.8754,1631.48,2147.3223,1188.3199,1083.8101,0.43
5/19/2017,0.5723,0.62,0.9474,50029,2397.9299,2247.5801,8.58,32.14,172.7259,1.1206,57.8248,10779.25,952.1847,-0.14,-0.79,-0.23,0.2,71,85,56.2001,1635.5699,2147.5852,1193.55,1093.8719,0.41
5/22/2017,0.6498,0.54,0.7535,50325,2430.6201,1848.5601,8.7,29.33,174.8038,1.1237,55.4739,8051.7959,526.1482,-0.13,-0.82,-0.25,0.23,110,110,57.3946,1637.79,2146.8755,1192.89,1100.959,0.43
5/23/2017,0.6897,0.6,0.8892,50399,2479.0701,1765.4301,7.86,29.15,174.0996,1.1183,55.7728,6984.8242,519.9553,-0.13,-0.84,-0.26,0.21,103,92,57.8807,1637.65,2150.9236,1192.13,1103.934,0.46
5/24/2017,0.7369,0.62,0.9175,50534,2533.1499,1794.72,7.61,27.65,174.0083,1.1219,54.4058,7164.959,523.6428,-0.13,-0.88,-0.26,0.22,95,109,58.1333,1638.9301,2151.8245,1192.52,1107.863,0.45
5/25/2017,0.7619,0.59,0.875,50749,2579.02,2005.16,7.77,27.1,174.0059,1.121,54.3201,9210.6748,668.7195,-0.13,-0.92,-0.26,0.22,171,146,57.3177,1637.55,2169.8867,1191.46,1112.5601,0.45
5/26/2017,0.7639,0.64,0.9408,50760,2618.1399,1523.25,7.76,27.2,174.2124,1.1183,54.0528,6979.729,536.655,-0.13,-0.89,-0.26,0.22,109,102,57.5013,1636.99,2168.228,1191.24,1111.439,0.44
5/30/2017,0.7167,0.68,0.8846,50708,2608.7,1768.39,7.74,28.13,173.3527,1.1186,53.4909,6516.7852,460.1597,-0.13,-0.88,-0.24,0.25,92,108,56.32,1633.67,2173.1445,1188.08,1108.26,0.4
5/31/2017,0.746,0.63,0.9768,50791,2592.3799,2606.49,7.69,27.69,171.9838,1.1244,53.9509,7575.7261,597.0574,-0.12,-0.87,-0.24,0.25,137,113,55.3067,1636.98,2180.4004,1188.36,1109.865,0.4
6/1/2017,0.7877,0.66,0.899,51184,2666.8201,2151.47,8.15,26.46,172.4272,1.1213,53.9973,8024.4722,556.5812,-0.13,-0.89,-0.26,0.24,201,161,58.9524,1638.8101,2193.3386,1193.67,1120.736,0.4
6/2/2017,0.7754,0.6,0.8172,51233,2747.03,2027.61,8.2,26.61,170.5919,1.1279,53.736,9682.0654,631.8495,-0.14,-0.88,-0.25,0.24,264,236,59.5416,1640.99,2210.1045,1196.6801,1125.1281,0.36
6/5/2017,0.8364,0.51,0.8484,51121,2770.23,1730.04,8.2,27.32,170.6757,1.1254,52.9974,6661.457,357.9129,-0.15,-0.89,-0.26,0.26,117,154,58.2933,1637.1801,2205.7539,1194.46,1120.856,0.39
6/6/2017,0.7827,0.59,0.7937,50923,2767.6599,1971.45,8.12,30.02,169.5406,1.1277,53.2197,8741.7432,504.1399,-0.15,-0.85,-0.25,0.23,89,107,58.0886,1638.9399,2203.5981,1191.83,1118.277,0.37
6/7/2017,0.8313,0.58,0.9884,51056,2750.9299,2086.6899,8.13,29.16,169.6208,1.1257,54.7989,7387.979,501.3377,-0.12,-0.83,-0.25,0.22,83,102,57.1581,1635.0699,2203.2842,1192.16,1120.549,0.4
6/8/2017,0.857,0.55,0.8133,51057,2752.6101,2245.1399,8.13,28.1,170.5497,1.1214,53.7306,8731.3262,542.055,-0.05,-0.85,-0.26,0.2,115,153,58.1731,1634.53,2199.7803,1194.17,1120.238,0.41
6/9/2017,0.8549,0.72,0.97,51221,2780.3401,2621.4399,8.14,24.74,171.9508,1.1195,52.5578,13187.3896,1143.5909,-0.04,-0.92,-0.28,0.19,161,201,61.0251,1632.78,2196.0737,1196.61,1116.5081,0.43
6/12/2017,0.7811,0.68,0.9464,51272,2799.1499,2709.8201,8.1,26.19,171.9613,1.1203,52.3162,9153.8242,725.3071,-0.04,-0.91,-0.3,0.18,103,86,61.3867,1630.28,2187.4229,1193.1,1114.913,0.46
6/13/2017,0.8337,0.64,0.9069,51553,2867.4299,2076.95,8.23,25.81,169.5676,1.1211,51.6651,7557.2798,522.8937,-0.04,-0.95,-0.32,0.16,109,90,63.1016,1632.72,2182.2756,1196.26,1122.2531,0.46
6/14/2017,0.785,0.67,0.8769,51562,2906.9299,2076.53,8.06,25.04,170.6925,1.1218,52.215,9310.8926,648.7212,-0.04,-0.94,-0.31,0.17,124,81,61.7773,1629.74,2203.5066,1194.62,1118.911,0.44
6/15/2017,0.8148,0.8,0.901,51525,2896.3601,2054.6001,8.09,25.52,169.9391,1.1145,51.5928,10507.7197,605.9892,-0.04,-0.95,-0.3,0.15,72,54,59.8822,1632.55,2170.2136,1190.53,1116.751,0.49
6/16/2017,0.7693,0.67,1.0037,51568,2900.2,3480.9199,5.15,25.16,170.4088,1.1198,51.4839,9582.6133,683.6757,-0.06,-0.98,-0.29,0.15,112,74,59.9145,1636.79,2174.4861,1193.26,1117.655,0.49
6/19/2017,0.8309,0.58,0.7756,51811,2932.8201,1880.9301,5.78,24.76,171.4584,1.1149,51.6005,9653.6416,570.1179,-0.05,-0.99,-0.32,0.12,171,113,61.3369,1634.42,2187.7632,1197.74,1127.4771,0.52
6/20/2017,0.8034,0.72,0.9421,51510,2888.1599,1979.8,5.73,26.23,172.0916,1.1134,51.5955,8401.582,510.9535,-0.05,-0.95,-0.3,0.1,89,75,58.896,1635.71,2190.2888,1192.99,1117.65,0.5
6/21/2017,0.7314,0.59,0.8827,51360,2796.6299,2189.55,5.44,25.63,171.2433,1.1168,51.6373,8522.0684,531.649,-0.03,-0.9,-0.28,0.1,61,76,56.8596,1633.89,2196.7563,1194.6,1116.027,0.5
6/22/2017,0.7051,0.5,0.7712,51283,2733.98,1969.6,5.4,24.95,173.8573,1.1152,51.1318,8224.8525,421.1319,-0.01,-0.92,-0.29,0.11,64,95,57.0894,1635.38,2203.4119,1194.95,1115.162,0.46
6/23/2017,0.7019,0.58,0.8589,51403,2726.2,2851.1201,5.37,24.3,174.6628,1.1194,51.1575,8059.9951,539.3055,0,-0.94,-0.31,0.1,81,121,58.5653,1636.7,2201.501,1196.66,1117.926,0.45
6/26/2017,0.7009,0.64,0.7474,51533,2754.9199,1804.3199,5.14,23.28,174.4768,1.1182,50.0183,7586.313,460.7559,-0.01,-0.95,-0.32,0.16,100,140,59.4551,1635.67,2210.1553,1197.71,1120.546,0.43
6/27/2017,0.7324,0.6,0.902,51259,2723.95,2026.01,5.78,25.45,174.9296,1.1339,52.1031,8318.6123,590.9273,-0.01,-0.91,-0.3,0.13,47,65,58.3645,1634.28,2174.572,1194.6,1110.548,0.5
6/28/2017,0.7835,0.68,0.8346,51575,2767.95,1975.24,6.44,22.79,176.2094,1.1378,52.5083,8141.6162,530.4069,0.01,-0.88,-0.31,0.12,86,87,61.5508,1639.63,2166.2144,1200.17,1119.7469,0.49
6/29/2017,0.7208,0.69,0.986,51280,2736.6299,2434.0901,7.1,25.76,178.4036,1.1441,54.6615,10980.4404,933.1536,-0.01,-0.84,-0.28,0.13,62,71,59.7222,1636.87,2133.5461,1197.51,1108.359,0.55
6/30/2017,0.7453,0.67,0.9862,51418,2734.77,2060.75,6.59,25.89,178.6269,1.1426,55.2201,7874.334,674.48,-0.02,-0.86,-0.3,0.11,51,72,59.7222,1636.5601,2105.5159,1198.6,1112.801,0.58
7/3/2017,0.8066,0.55,0.8428,51559,2788.3999,1198.23,6.56,26.3,179.0944,1.1364,55.2549,4552.8618,374.0479,-0.02,-0.87,-0.31,0.08,78,70,62.762,1635.75,2094.5901,1200.72,1113.655,0.6
7/5/2017,0.8033,0.61,0.8905,51560,2792.5701,1998.75,6.58,25.72,177.2523,1.1352,56.437,7106.7822,529.6256,-0.01,-0.86,-0.29,0.11,62,69,60.3531,1633.8,2097.6897,1202.09,1116.969,0.58
7/6/2017,0.7408,0.65,1.0501,51164,2695.02,2017.1899,7.25,29.67,177.9294,1.1423,56.9551,7425.1431,619.783,-0.01,-0.84,-0.27,0.11,21,45,57.6717,1634.36,2081.4128,1198.86,1105.515,0.61
7/7/2017,0.7877,0.66,0.9675,51458,2659.24,1667.4301,7.54,27.12,177.306,1.1401,55.7569,7961.8208,582.7372,0,-0.84,-0.26,0.13,58,45,58.7259,1633.8,2087.7156,1200.53,1115.7,0.66
7/10/2017,0.7628,0.64,0.9126,51451,2622.8501,1767.3101,7.55,26.22,176.6646,1.1399,53.1771,6436.1221,448.154,0.02,-0.89,-0.27,0.12,76,50,57.9679,1641.51,2094.6274,1201.29,1117.215,0.66
7/11/2017,0.762,0.69,0.8936,51396,2592.47,1731.67,7.54,25.43,176.2867,1.1467,53.2247,6766.2178,475.2176,0.03,-0.89,-0.27,0.11,61,45,58.4896,1641.3,2095.4617,1202.39,1118.292,0.62
7/12/2017,0.7972,0.6,0.8419,51728,2637.03,1855.42,7.95,23.74,178.3182,1.1412,52.4337,8505.377,598.9033,0.05,-0.93,-0.3,0.1,145,95,60.4167,1643.16,2111.1587,1206.27,1130.668,0.57
7/13/2017,0.8197,0.62,0.8872,51790,2673.1001,1843.87,7.83,22.77,179.0828,1.1398,52.2106,7611.5771,546.2692,0,-0.95,-0.32,0.1,82,73,60.5785,1642.88,2114.2058,1207.21,1132.248,0.58
7/14/2017,0.8514,0.53,0.801,52049,2758.8301,1655.1,7.97,22.44,177.9353,1.147,51.0294,9397.0586,588.387,0,-0.98,-0.32,0.12,121,84,61.8435,1647.08,2116.0483,1209.4,1137.696,0.57
7/17/2017,0.7015,0.63,0.9591,52119,2840.72,1654.33,7.94,22.34,180.1561,1.1478,50.0021,6900.9819,443.5798,0,-0.98,-0.34,0.1,105,80,62.9808,1648.26,2118.0269,1209.12,1137.455,0.54
7/18/2017,0.7016,0.62,0.8345,52004,2896.6899,1749.3,7.94,21.33,178.7364,1.1554,49.549,8192.874,480.9221,0,-0.93,-0.34,0.11,83,73,61.7851,1648.99,2116.7798,1207.14,1137.012,0.51
7/19/2017,0.7836,0.56,0.763,52314,3006.5701,1849.4301,7.61,20.51,179.3789,1.1515,48.2572,10071.9102,552.8538,0,-0.95,-0.35,0.07,151,112,63.9379,1651.86,2118.1477,1211.92,1143.631,0.51
7/20/2017,0.8184,0.53,0.7428,52331,3092.3701,1992.74,7.3,20.22,178.3918,1.1631,46.9986,9871.5967,589.7704,-0.01,-0.97,-0.36,0.07,159,96,63.88,1652.5699,2123.6628,1213.28,1144.554,0.5
7/21/2017,0.852,0.56,0.8421,52384,3147.72,1938.92,7.3,21.26,179.3273,1.1663,47.4498,10358.0303,656.2245,-0.04,-0.98,-0.36,0.06,124,109,62.7073,1651.65,2118.2607,1211.23,1146.553,0.48
7/24/2017,0.9802,0.68,0.8418,52341,3165.96,1942.52,7.3,20.68,179.6957,1.1642,46.9963,7071.2549,422.9253,-0.04,-0.97,-0.36,0.11,108,98,62.2258,1650.85,2115.188,1211.91,1147.642,0.48
7/25/2017,0.9924,0.61,0.8194,52486,3205.0801,2359.3401,7.33,20.55,182.8168,1.1647,49.5734,9039.1494,551.8994,-0.04,-0.93,-0.37,0.08,185,137,64.2781,1654.11,2119.2971,1213.1899,1149.766,0.52
7/26/2017,0.9489,0.65,0.765,52424,3229.8899,2249.9099,7.33,21.15,184.3455,1.1734,47.2833,9816.458,570.992,-0.04,-0.96,-0.37,0.1,117,127,62.4531,1653.66,2129.0508,1215.5699,1149.215,0.49
7/27/2017,0.8839,0.71,0.9237,52399,3225.46,2674.8601,6.84,21.83,186.2187,1.1677,48.4176,11282.1201,977.0952,-0.04,-0.95,-0.37,0.11,127,126,61.8308,1653.6801,2125.0525,1211.58,1145.6021,0.49
7/28/2017,0.8232,0.63,0.9162,52379,3222.45,2043.15,6.23,23.26,184.6031,1.1751,48.5291,8725.6416,627.9199,-0.03,-0.92,-0.36,0.13,62,58,61.3283,1652.3101,2117.1409,1210.3101,1144.222,0.47
7/31/2017,0.8744,0.62,0.8709,52388,3217.96,2186.8301,5.46,24.03,186.3024,1.1842,48.1375,6654.1348,511.8124,-0.02,-0.9,-0.36,0.17,92,70,61.1468,1652.9399,2121.5669,1209.02,1144.15,0.48
8/1/2017,0.8563,0.64,0.9069,52528,3233.28,2069.3301,5.48,22.3,184.7002,1.1802,49.9721,7137.395,464.4049,-0.02,-0.91,-0.36,0.16,119,76,61.6622,1654.16,2131.3181,1209.63,1147.427,0.47
8/2/2017,0.8737,0.75,0.9307,52437,3205.5601,2120.3401,5.43,23.09,185.0724,1.1856,48.7476,8543.5771,603.667,-0.02,-0.89,-0.37,0.16,95,56,59.796,1654.09,2129.9971,1208.8,1143.865,0.48
8/3/2017,0.8688,0.71,1.0819,52403,3149.3799,2035.47,5.44,24.78,185.3879,1.187,47.9293,6802.7441,532.7334,-0.04,-0.9,-0.35,0.16,94,71,57.7957,1649.98,2132.8025,1206.38,1140.932,0.46
8/4/2017,0.8886,0.66,0.9608,52481,3109.9099,1868.75,4.43,24.8,186.0112,1.1773,47.2827,8343.457,585.9361,-0.06,-0.93,-0.36,0.16,105,69,59.4522,1651.1801,2131.7561,1207.79,1144.425,0.47
8/7/2017,0.8593,0.77,0.8839,52519,3059.55,1629.8199,3.95,23.84,186.8784,1.1795,46.9123,6275.4741,422.6505,-0.05,-0.94,-0.36,0.19,78,86,58.9026,1649,2135.1904,1211.24,1147.631,0.46
8/8/2017,0.846,0.67,0.9197,52357,2966.75,1816.1801,4.01,25.79,189.023,1.1752,47.3352,9290.8369,611.5541,-0.05,-0.93,-0.35,0.19,106,94,58.3781,1646.83,2134.092,1209.78,1143.6801,0.46
8/9/2017,0.7481,0.83,1.0008,52281,2819.73,1818.9399,4,27.3,192.2791,1.1759,49.6655,9694.8867,635.554,-0.04,-0.86,-0.31,0.23,59,36,56.2467,1643.8101,2120.7168,1205.3,1142.4969,0.42
8/10/2017,0.496,0.88,1.0806,51872,2573.9199,2074.7,5.84,35.12,191.6482,1.1772,52.0038,12438.2002,1004.782,-0.02,-0.77,-0.27,0.28,40,32,52.7165,1639.95,2102.9302,1195.83,1128.39,0.4
8/11/2017,0.5342,0.94,1.1407,51865,2366.03,1658.1,5.83,35.41,190.4331,1.1821,52.0646,10287.8701,738.3376,0.01,-0.76,-0.25,0.28,14,28,52.9506,1640.86,2099.606,1195.54,1130.981,0.4
8/14/2017,0.4641,0.59,0.9471,52236,2260.3601,1583.66,6.58,27.94,190.1003,1.178,49.2968,7677.4619,523.271,0.03,-0.83,-0.3,0.28,51,61,55.1557,1643.27,2108.115,1201.67,1144.264,0.45
8/15/2017,0.6764,0.68,0.9434,52209,2123.4099,1684.05,6.58,26.77,191.6402,1.1735,48.6336,7708.979,461.5276,0.03,-0.85,-0.3,0.27,59,58,53.6808,1642.92,2104.0295,1201.04,1143.7419,0.49
8/16/2017,0.652,0.62,0.9599,52344,2031.4,1681.37,6.59,27.03,193.527,1.1767,48.4663,8325.5977,535.0662,0.04,-0.85,-0.31,0.25,76,55,53.8793,1642.4,2128.1221,1203.45,1147.549,0.45
8/17/2017,0.4491,0.78,1.1855,51887,1853.23,1923.17,8.29,34.2,195.5783,1.1723,48.8418,10407.2197,934.9432,0.04,-0.84,-0.27,0.28,46,33,48.7359,1638.97,2114.9319,1198.21,1130.682,0.42
8/18/2017,0.5378,0.82,1.1454,51777,1706.8199,1960.85,8.32,36.03,195.5779,1.1761,50.1582,10785.5498,807.8776,0.05,-0.81,-0.27,0.29,30,28,48.7608,1640.04,2114.4172,1198.47,1129.967,0.43
8/21/2017,0.5309,0.57,0.9418,51834,1580.46,1630.09,8.33,34.26,196.5474,1.1815,52.056,7443.1729,481.9773,0.05,-0.79,-0.26,0.31,32,33,48.7634,1641.99,2120.9951,1196.27,1130.387,0.43
8/22/2017,0.6426,0.55,0.9302,52183,1533.42,1587.08,9.02,28.27,198.1147,1.1762,51.3012,7810.126,484.9488,0.03,-0.82,-0.29,0.29,73,48,50.3763,1643.73,2129.0115,1202.34,1141.764,0.45
8/23/2017,0.5921,0.58,0.9555,52022,1499.08,1577.5,9.07,30.04,197.0921,1.1807,52.082,6437.645,456.5698,0.03,-0.82,-0.27,0.31,69,51,50.2962,1646.01,2132.8215,1204.51,1137.8311,0.42
8/24/2017,0.6051,0.69,0.9934,51944,1469.58,1677.97,9.1,32.05,197.7887,1.1799,52.49,6397.875,508.161,0.02,-0.82,-0.29,0.31,73,47,50.2421,1644.85,2133.6489,1205.08,1135.676,0.44
8/25/2017,0.6512,0.69,0.9415,52154,1493.15,1496.85,9.12,30.7,199.5941,1.1924,50.5552,7042.48,519.887,0.05,-0.84,-0.3,0.29,81,59,51.4793,1648.9,2143.7571,1206.97,1137.559,0.42
8/28/2017,0.6407,0.55,0.8271,52128,1500.89,1464.76,9.11,30.57,,1.1979,48.8608,6123.5039,390.1924,0.07,-0.82,-0.3,0.28,66,61,50.8584,1648.48,2152.0095,1206.6,1137.422,0.41
8/29/2017,0.5974,0.61,0.8702,52051,1502.46,1503.1,9.11,30.72,200.7663,1.1972,51.4034,7451.9482,493.0091,0.06,-0.78,-0.28,0.31,56,67,50.2421,1647.2,2161.0281,1203.91,1137.318,0.39
8/30/2017,0.6334,0.57,0.8721,52245,1536.63,1545.78,9.21,29.54,199.5129,1.1884,51.557,7612.668,463.6571,0.07,-0.8,-0.3,0.31,60,100,51.424,1648.73,2156.8132,1208.5699,1144.35,0.39
8/31/2017,0.6294,0.57,0.9205,52467,1632.92,2074.73,9.41,28.03,201.5287,1.191,51.1311,8543.3574,543.4119,0.09,-0.8,-0.33,0.28,105,125,53.1183,1654.3199,2165.9331,1215.01,1152.422,0.36
9/1/2017,0.707,0.56,0.8467,52560,1770.33,1537.67,9.4,26.04,201.8272,1.186,49.4378,8064.2598,492.1919,0.1,-0.84,-0.35,0.25,133,134,54.5748,1658.4,2173.679,1218.49,1155.3831,0.37
9/5/2017,0.4823,0.67,1.0869,52366,1825.0699,2059.8301,9.71,31.23,203.1056,1.1914,53.3179,8390.9014,716.7803,0.1,-0.73,-0.32,0.25,93,111,52.0194,1654.85,2175.9854,1215.04,1145.91,0.3
9/6/2017,0.6467,0.56,0.9034,52487,1903.1899,2048.75,9.76,29.68,200.9805,1.1917,52.9189,7495.1172,497.9502,0.1,-0.75,-0.33,0.2,86,93,53.0711,1654.96,2172.4775,1215.62,1146.556,0.32
9/7/2017,0.6045,0.55,0.9351,52522,1968.97,2096.21,9.73,29.23,200.9486,1.2023,54.0104,7867.4512,530.3514,0.11,-0.75,-0.33,0.2,91,102,52.8047,1654.5601,2200.7246,1217.12,1143.292,0.26
9/8/2017,0.5585,0.73,1.0116,52577,2007.52,1997.27,9.74,29.79,199.4932,1.2036,54.8588,8146.083,616.3568,0.11,-0.74,-0.32,0.18,106,103,53.3154,1652.8,2195.8721,1216.91,1146.1,0.25
9/11/2017,0.7185,0.65,0.8477,52961,2120.3799,1930.58,9.16,26.9,199.4696,1.1953,51.8823,9144.6387,504.9361,0.12,-0.84,-0.36,0.16,174,146,55.1966,1654.17,2195.4976,1220.92,1159.469,0.31
9/12/2017,0.7261,0.58,0.762,53114,2248.3899,1936.9399,9.23,25.11,196.6811,1.1967,51.6453,9788.2578,493.7143,0.11,-0.85,-0.38,0.17,132,124,56.6252,1656,2178.0112,1225.13,1163.364,0.33
